,time,name,totaltweets,description,hashtags,user_mentions,favorite_count,lang,following,followers_count,retweet_count,retweeted,text,location,text Positive Sentiment Score,text Negative Sentiment Score,is_viral,tweet_length,friends_count,hashtag_count,link_count,word_count,avg_length_of_words
10,2022-05-02 08:34:38+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],249,en,17219,245397,14,False,To manage life in Ukraine people have to develop enormous endurance. There are so many hurdles to get over in Ukrai… https://t.co/4ABSOeM1VD,Sweden Ukraine Europe,0.0,0.0,0,140,17219,0,1,22,5.409090909090909
11,2022-05-02 08:32:09+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],358,en,17219,245397,33,False,There are a few characteristics that I find in many Ukrainians that matter for Ukraine's war effort. These are endu… https://t.co/F4zTHVBw06,Sweden Ukraine Europe,0.05,0.177,0,140,17219,0,1,21,5.714285714285714
12,2022-05-02 08:30:11+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],482,en,17219,245397,41,False,"There are still many people out there that underestimate Ukraine and Ukrainians, and Ukraine and Ukrainians are als… https://t.co/xFosd4rBON",Sweden Ukraine Europe,0.0,0.109,0,140,17219,0,1,19,6.421052631578948
13,2022-05-02 08:25:07+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],1465,en,17219,245397,163,False,One thing I like to stess is that even if western military support has been important Ukraine would have stopped Ru… https://t.co/pE1NXLR3ds,Sweden Ukraine Europe,0.27,0.073,0,140,17219,0,1,22,5.409090909090909
14,2022-05-02 08:23:12+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],438,en,17219,245397,59,False,Even if the Russian navy in the Black Sea present an immediate military threat to Ukraine it's of strategic importa… https://t.co/tUlYh4XJXN,Sweden Ukraine Europe,0.0,0.145,0,140,17219,0,1,21,5.714285714285714
15,2022-05-02 08:13:29+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'sumlenny', 'name': 'Sergej Sumlenny', 'id': 162063442, 'id_str': '162063442', 'indices': [3, 12]}]",0,en,17219,245397,271,False,RT @sumlenny: Two Russian gunboats have been destroyed by Ukrainian TB-2 Bayraktar assault drones near Zmiiny isle (Snake isle) close to Od…,Sweden Ukraine Europe,0.0,0.259,0,140,17219,0,0,22,5.409090909090909
16,2022-05-02 06:33:32+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'createvisionio', 'name': 'marcus på cv', 'id': 1407659390090502149, 'id_str': '1407659390090502149', 'indices': [0, 15]}]",5,en,17219,245397,0,False,@createvisionio True about Sweden but also there we have not yet seen action. In any case Sweden is way ahead of Ge… https://t.co/nwPQWxRJPv,Sweden Ukraine Europe,0.079,0.0,0,140,17219,0,1,23,5.130434782608695
17,2022-05-02 06:32:13+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],414,en,17219,245397,38,False,Also important to remember is that Ukraine has an enormous pool of highly motivated and competent citizens to draw… https://t.co/3cufGjlmUO,Sweden Ukraine Europe,0.311,0.0,0,139,17219,0,1,20,6.0
18,2022-05-02 06:30:41+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],421,en,17219,245397,47,False,My conclusion is that even if Russia could show impressive quantities of troops and equipment it wouldn't make a di… https://t.co/cRYGrDsXCr,Sweden Ukraine Europe,0.148,0.0,0,140,17219,0,1,21,5.714285714285714
19,2022-05-02 06:29:29+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],240,en,17219,245397,24,False,"So if Russia doubles down on a full mobilization it will have to rely on soldiers that are ill fitted, and inexperi… https://t.co/jOiIa55Xfu",Sweden Ukraine Europe,0.0,0.118,0,140,17219,0,1,23,5.130434782608695
20,2022-05-02 06:27:47+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],215,en,17219,245397,18,False,As for full Russian mobilization the question is what they will mobilize? Russia has used its best troops during th… https://t.co/kruTyJwVTU,Sweden Ukraine Europe,0.174,0.0,0,140,17219,0,1,21,5.714285714285714
21,2022-05-02 06:24:43+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'createvisionio', 'name': 'marcus på cv', 'id': 1407659390090502149, 'id_str': '1407659390090502149', 'indices': [0, 15]}]",34,en,17219,245397,2,False,@createvisionio Slight improvement but Scholz has been so far off reality that from here on I will only judge him b… https://t.co/KLCcLt8iR3,Sweden Ukraine Europe,0.091,0.0,0,140,17219,0,1,22,5.409090909090909
22,2022-05-02 06:23:40+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],341,en,17219,245397,43,False,At this stage a continuation of the war with a full commitment to a Ukrainian victory is the only way forward. Ther… https://t.co/lmlV0y9ovz,Sweden Ukraine Europe,0.106,0.159,0,140,17219,0,1,23,5.130434782608695
23,2022-05-02 06:22:24+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],342,en,17219,245397,45,False,"Again important to remember that appeasers, those calling for a diplomatic solution, are acting on fears of a nucle… https://t.co/HuKr1WBMxy",Sweden Ukraine Europe,0.187,0.128,0,140,17219,0,1,20,6.05
24,2022-05-02 06:20:40+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],1150,en,17219,245397,290,False,"""Effectively, Putin's only hope is Western appeasers, which he can cultivate using threats with nuclear weapons.""
G… https://t.co/L9pw5CPcZO",Sweden Ukraine Europe,0.134,0.129,0,140,17219,0,1,18,6.833333333333333
25,2022-05-02 05:42:57+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'berndulrich', 'name': 'Bernd Ulrich', 'id': 968225418, 'id_str': '968225418', 'indices': [0, 12]}, {'screen_name': 'jcbehrends', 'name': 'Jan C. Behrends', 'id': 2911292350, 'id_str': '2911292350', 'indices': [13, 24]}]",644,en,17219,245397,107,False,@berndulrich @jcbehrends I will know that Germany is serious about changing course when it starts to retire those p… https://t.co/BFdlIlfNr5,Sweden Ukraine Europe,0.0,0.067,0,140,17219,0,1,20,6.05
26,2022-05-02 04:01:54+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'berndulrich', 'name': 'Bernd Ulrich', 'id': 968225418, 'id_str': '968225418', 'indices': [0, 12]}, {'screen_name': 'jcbehrends', 'name': 'Jan C. Behrends', 'id': 2911292350, 'id_str': '2911292350', 'indices': [43, 54]}]",264,en,17219,245397,54,False,"@berndulrich Here is a good interview with @jcbehrends about Germany's Russia policy and SPD's role in it. 
https://t.co/yo2cfTaItz",Sweden Ukraine Europe,0.153,0.0,0,131,17219,0,1,18,6.277777777777778
27,2022-05-02 04:00:04+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],528,en,17219,245397,105,False,The debate about the disastrous Russia policy over the last decades has started in Germany. I recommend the article… https://t.co/bGBJgH3nwh,Sweden Ukraine Europe,0.107,0.167,0,140,17219,0,1,20,6.05
28,2022-05-01 18:42:42+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'chriswilfert', 'name': 'Christoph Wilfert', 'id': 101657002, 'id_str': '101657002', 'indices': [0, 13]}]",14,en,17219,245397,0,False,@chriswilfert Thank you Christoph!,Sweden Ukraine Europe,0.482,0.0,0,34,17219,0,0,4,7.75
29,2022-05-01 17:50:12+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'HapaGrimpo', 'name': 'Hapa', 'id': 1093849837576044544, 'id_str': '1093849837576044544', 'indices': [0, 11]}]",24,en,17219,245397,1,False,@HapaGrimpo Thank you! I am happy to hear that.,Sweden Ukraine Europe,0.52,0.0,0,47,17219,0,0,9,4.333333333333333
30,2022-05-01 17:49:16+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'MBazuine', 'name': 'Merlijn Bazuine', 'id': 1497097438594842668, 'id_str': '1497097438594842668', 'indices': [0, 9]}]",6,en,17219,245397,0,False,@MBazuine Thank you! We are glad to hear that.,Sweden Ukraine Europe,0.453,0.0,0,46,17219,0,0,9,4.222222222222222
31,2022-05-01 17:23:28+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'pharmd_md', 'name': 'MD*PHARMD', 'id': 1414263763792928771, 'id_str': '1414263763792928771', 'indices': [0, 10]}]",46,en,17219,245397,1,False,@pharmd_md Never. Totally out of the question.,Sweden Ukraine Europe,0.0,0.0,0,46,17219,0,0,7,5.714285714285714
32,2022-05-01 17:22:46+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],2055,en,17219,245397,350,False,The problem with Russia will just keep coming back if we don't give it such a hard blow that it cannot rise for gen… https://t.co/dTZFrNzYpr,Sweden Ukraine Europe,0.0,0.157,0,140,17219,0,1,25,4.64
33,2022-05-01 17:20:44+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],4139,en,17219,245397,798,False,There is no room for cowardice now. Russia has to be faced down. We have to call the nuclear bluff and provide Ukra… https://t.co/XmxSPAAd5Q,Sweden Ukraine Europe,0.0,0.087,0,140,17219,0,1,24,4.875
34,2022-05-01 16:49:13+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'komarnyckyj', 'name': 'Stephen Komarnyckyj #standwithukraine 🇺🇦', 'id': 1285192703056257027, 'id_str': '1285192703056257027', 'indices': [3, 15]}]",0,en,17219,245397,410,False,"RT @komarnyckyj: The nuclear bluff must be called- Russia is simply trying to gain time to stave off a defeat it cannot accept, It is not e…",Sweden Ukraine Europe,0.108,0.164,0,140,17219,0,0,27,4.222222222222222
35,2022-05-01 16:31:38+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'mhmck', 'name': 'Michael MacKay', 'id': 2415072836, 'id_str': '2415072836', 'indices': [3, 9]}]",0,en,17219,245397,92,False,"RT @mhmck: Increased Russian losses over the past day:

&gt; 300 killed

aircraft +2
tanks +18
armoured combat vehicles +26
anti-aircraft warf…",Sweden Ukraine Europe,0.071,0.323,0,143,17219,0,0,22,5.454545454545454
36,2022-05-01 16:24:13+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'Ninja998998', 'name': 'Caesar', 'id': 908212618745094144, 'id_str': '908212618745094144', 'indices': [3, 15]}]",0,en,17219,245397,2060,False,RT @Ninja998998: Russian tank falling off a truck during transport near Belgorod https://t.co/uP5HB3BEXW,Sweden Ukraine Europe,0.0,0.127,1,104,17219,0,1,13,7.076923076923077
37,2022-05-01 15:43:06+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],374,und,17219,245397,42,False,https://t.co/i84sWTiEbk,Sweden Ukraine Europe,0.0,0.0,0,23,17219,0,1,1,23.0
38,2022-05-01 15:37:43+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'AlexKokcharov', 'name': 'Alex Kokcharov', 'id': 2420267570, 'id_str': '2420267570', 'indices': [0, 14]}]",20,en,17219,245397,0,False,@AlexKokcharov A lot of partially there.,Sweden Ukraine Europe,0.0,0.0,0,40,17219,0,0,6,5.833333333333333
39,2022-05-01 15:37:04+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'PhillipsPOBrien', 'name': 'Phillips P. OBrien', 'id': 3061796219, 'id_str': '3061796219', 'indices': [3, 19]}]",0,en,17219,245397,203,False,"RT @PhillipsPOBrien: If this is true, Russian cyber capabilities were as oversold as their army.",Sweden Ukraine Europe,0.167,0.0,0,96,17219,0,0,15,5.466666666666667
40,2022-05-01 15:20:40+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],5926,en,17219,245397,1239,False,"Artillery appears to be Russia's last hope. I look forward to more western, long range, artillery and counter fire… https://t.co/tMMdLUuC4M",Sweden Ukraine Europe,0.139,0.0,1,139,17219,0,1,20,6.0
41,2022-05-01 15:11:03+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],486,und,17219,245397,58,False,https://t.co/N5I6NvL1kd,Sweden Ukraine Europe,0.0,0.0,0,23,17219,0,1,1,23.0
42,2022-05-01 13:42:55+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],8516,en,17219,245397,855,False,Almost. https://t.co/oxivQWgeX4,Sweden Ukraine Europe,0.0,0.0,0,31,17219,0,1,2,15.0
43,2022-05-01 13:34:55+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.","[{'text': 'Izium', 'indices': [76, 82]}]","[{'screen_name': 'Gerashchenko_en', 'name': 'Anton Gerashchenko', 'id': 1505481949854502915, 'id_str': '1505481949854502915', 'indices': [3, 19]}]",0,en,17219,245397,2612,False,RT @Gerashchenko_en: ⚡️We received confirmation of yesterday's explosion in #Izium (Eastern 🇺🇦) near 🇷🇺 headquarters. It is known that 🇷🇺 H…,Sweden Ukraine Europe,0.0,0.0,1,140,17219,1,0,21,5.714285714285714
44,2022-05-01 12:21:37+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],815,und,17219,245397,94,False,https://t.co/GMlFl8p0WD,Sweden Ukraine Europe,0.0,0.0,0,23,17219,0,1,1,23.0
45,2022-05-01 12:20:58+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],547,und,17219,245397,60,False,https://t.co/TzhC4X5zEH,Sweden Ukraine Europe,0.0,0.0,0,23,17219,0,1,1,23.0
46,2022-05-01 11:56:58+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'JavierBlas', 'name': 'Javier Blas', 'id': 1647573157, 'id_str': '1647573157', 'indices': [3, 14]}]",0,en,17219,245397,245,False,RT @JavierBlas: Some European nations were smarter than others about energy security and the infrastructure needed to support it,Sweden Ukraine Europe,0.405,0.0,0,128,17219,0,0,19,5.7894736842105265
47,2022-05-01 11:33:11+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],463,und,17219,245397,40,False,https://t.co/XKspuHYrt9,Sweden Ukraine Europe,0.0,0.0,0,23,17219,0,1,1,23.0
48,2022-05-01 11:32:41+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],407,und,17219,245397,34,False,https://t.co/RNfdGcf0Hl,Sweden Ukraine Europe,0.0,0.0,0,23,17219,0,1,1,23.0
49,2022-05-01 11:32:10+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],458,und,17219,245397,45,False,https://t.co/dpaCYQT5BZ,Sweden Ukraine Europe,0.0,0.0,0,23,17219,0,1,1,23.0
50,2022-05-01 11:27:22+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],1553,en,17219,245397,176,False,Beautiful photos. Coming to Ukraine any day now. https://t.co/wEo41cZb9a,Sweden Ukraine Europe,0.328,0.0,0,72,17219,0,1,9,7.111111111111111
51,2022-05-01 11:08:14+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],11511,en,17219,245397,1429,False,"Railway bridge partially collapsed in Kursk Oblast.
Lots of accidents in Russia this spring. https://t.co/56nkHPGLrF",Sweden Ukraine Europe,0.0,0.253,1,116,17219,0,1,15,6.8
52,2022-05-01 10:31:17+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],"[{'screen_name': 'Sarimner', 'name': 'Stefan Hedlund', 'id': 2412643915, 'id_str': '2412643915', 'indices': [0, 9]}]",6,en,17219,245397,0,False,@Sarimner Sad but true. The delusions from the Palme era sits deep in the Social Democratic Party.,Sweden Ukraine Europe,0.311,0.088,0,98,17219,0,0,17,4.823529411764706
53,2022-05-01 10:30:24+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],81,en,17219,245397,15,False,"More smelly statements made by Pierre Schori can be found here: 
https://t.co/7CngjyvaVb",Sweden Ukraine Europe,0.0,0.0,0,88,17219,0,1,12,6.333333333333333
54,2022-05-01 10:29:55+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],149,en,17219,245397,21,False,Many thought Pierre Schori would become Sweden's foreign minister in the late 80s but the above statements about th… https://t.co/Z2TS9bXo1z,Sweden Ukraine Europe,0.0,0.0,0,140,17219,0,1,20,6.05
55,2022-05-01 10:28:32+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],91,en,17219,245397,12,False,"Pierre Schori also said about Fidel Castro that ""He is one of the largest in contemporary history. Somebody said he… https://t.co/hkFD7ofnaM",Sweden Ukraine Europe,0.0,0.0,0,140,17219,0,1,21,5.714285714285714
56,2022-05-01 10:24:46+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],284,en,17219,245397,39,False,"One of the letter writers, former Social Democratic deputy foreign minister Pierre Schori, said in 1989 that ""Swede… https://t.co/NLlCkFQh5g",Sweden Ukraine Europe,0.0,0.0,0,140,17219,0,1,19,6.421052631578948
57,2022-05-01 10:18:46+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.",[],[],639,en,17219,245397,125,False,"There are letter writers also in Sweden. Nobody would label these gentlemen ""intellectuals"" though. Their pro-Russi… https://t.co/neHU1udG6u",Sweden Ukraine Europe,0.0,0.0,0,140,17219,0,1,17,7.294117647058823
58,2022-05-01 10:02:07+00:00,Anders Östlund,55976,"Swede by birth, European by choice.
Live in Kyiv. Interested in geopolitics. 
Non resident fellow at @cepa.
I try to reply to comments but time is a constraint.","[{'text': 'Americans', 'indices': [40, 50]}]","[{'screen_name': 'RiverFishing6', 'name': 'Слава Україні', 'id': 1497893480978436099, 'id_str': '1497893480978436099', 'indices': [3, 17]}, {'screen_name': 'andersostlund', 'name': 'Anders Östlund', 'id': 21575717, 'id_str': '21575717', 'indices': [19, 33]}]",0,en,17219,245397,134,False,"RT @RiverFishing6: @andersostlund If no #Americans had died in WWII for freedom in a war that wasn't theirs, Germany might not be in a posi…",Sweden Ukraine Europe,0.128,0.295,0,140,17219,1,0,25,4.64
