,time,name,totaltweets,description,hashtags,user_mentions,favorite_count,lang,following,followers_count,retweet_count,retweeted,text,location,text Positive Sentiment Score,text Negative Sentiment Score,is_viral,tweet_length,friends_count,hashtag_count,link_count,word_count,avg_length_of_words
575,2022-04-04 21:36:22+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Bucha', 'indices': [37, 43]}]",[],169,en,288,57314,106,False,This is a mass grave of civilians in #Bucha. first bodies were buried there on March 10 while the town was occupied… https://t.co/1T5mGQ1oPw,"Kyiv, Ukraine",0.0,0.11,0,140,288,1,1,23,5.130434782608695
576,2022-04-04 21:16:51+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'dkaleniuk', 'name': 'Daria Kaleniuk', 'id': 57937201, 'id_str': '57937201', 'indices': [3, 13]}]",0,en,288,57314,2570,False,RT @dkaleniuk: Activists just blocked the highway between Germany and Poland сalling on European Union to stop trade with Russia--&gt; https:/…,"Kyiv, Ukraine",0.0,0.185,1,143,288,0,1,21,5.857142857142857
577,2022-04-04 21:09:36+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'nytimes', 'name': 'The New York Times', 'id': 807095, 'id_str': '807095', 'indices': [3, 11]}]",0,en,288,57314,19729,False,"RT @nytimes: Breaking News: Satellite images refute Russia’s claim that the killing of civilians in Bucha, a suburb of Ukraine's capital, o…","Kyiv, Ukraine",0.0,0.18,1,140,288,0,0,22,5.409090909090909
578,2022-04-04 20:08:49+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'BowenBBC', 'name': 'Jeremy Bowen', 'id': 42501345, 'id_str': '42501345', 'indices': [3, 12]}]",0,en,288,57314,4461,False,"RT @BowenBBC: This is Iryna Kostenko, with a childhood photo of her only son Oleksii, shot dead by Russian soldiers age 27 on 10 March. I'v…","Kyiv, Ukraine",0.0,0.152,1,140,288,0,0,26,4.423076923076923
579,2022-04-04 19:59:50+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'HopkoHanna', 'name': 'Hanna Hopko', 'id': 2610556160, 'id_str': '2610556160', 'indices': [3, 14]}]",0,en,288,57314,691,False,"RT @HopkoHanna: Ukrainian journalist Denys Kazanskyi reports about the corpses found in Bucha. Supposedly a family of 5-6, with kids. 
They…","Kyiv, Ukraine",0.0,0.0,1,140,288,0,0,21,5.666666666666667
580,2022-04-04 19:51:03+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'ArmUkraine', 'indices': [62, 73]}, {'text': 'ProtectUАSky', 'indices': [74, 87]}]",[],3184,en,288,57314,1094,False,The dog stays beside the body of his owner killed by russians #ArmUkraine #ProtectUАSky https://t.co/Y56ycykjNP,"Kyiv, Ukraine",0.0,0.243,1,111,288,2,1,15,6.466666666666667
581,2022-04-04 18:13:17+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'BuchaMassacre', 'indices': [14, 28]}]",[],2475,en,288,57314,1480,False,New photos of #BuchaMassacre. All these people were tortured. I have no words to describe my feelings. I am just sh… https://t.co/H1Mg8RcbQv,"Kyiv, Ukraine",0.0,0.244,1,140,288,1,1,22,5.409090909090909
582,2022-04-04 17:28:49+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'BuchaMassacre', 'indices': [79, 93]}]",[],251,en,288,57314,161,False,"Prosecutor General Iryna Venediktova says despite the horrifying pictures from #BuchaMassacre, the situation in… https://t.co/2Fu7eBhdu9","Kyiv, Ukraine",0.176,0.0,0,136,288,1,1,15,8.133333333333333
583,2022-04-04 16:27:07+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'avalaina', 'name': 'Oleksandra Matviichuk', 'id': 67934675, 'id_str': '67934675', 'indices': [3, 12]}]",0,en,288,57314,442,False,"RT @avalaina: Andriy Kruglasov: Say goodbye to Max today. 
That night in a dream, someone asked: how did Max take such a risk, he has four…","Kyiv, Ukraine",0.077,0.08,0,139,288,0,0,26,4.346153846153846
584,2022-04-04 16:25:34+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'IAPonomarenko', 'name': 'Illia Ponomarenko 🇺🇦', 'id': 262219168, 'id_str': '262219168', 'indices': [3, 17]}]",0,en,288,57314,7935,False,"RT @IAPonomarenko: This is how we bury our soldiers.
Vinnytsya Region. https://t.co/M15vSJFklu","Kyiv, Ukraine",0.0,0.0,1,94,288,0,1,12,6.916666666666667
585,2022-04-04 15:21:18+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],440,en,288,57314,341,False,"The russian media ria novosti published a lengthy piece titled ""What russia should do with Ukraine"" in which it ope… https://t.co/seVzvedXTJ","Kyiv, Ukraine",0.0,0.0,0,140,288,0,1,21,5.714285714285714
586,2022-04-04 10:07:35+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],412,en,288,57314,134,False,"A must-read for all apologists of ""just stop fighting"", ""surrender &amp; you'll be ok"", ""russia is threatened by Ukrain… https://t.co/cJum68Q7th","Kyiv, Ukraine",0.0,0.234,0,144,288,0,1,20,6.25
587,2022-04-04 06:47:12+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],166,en,288,57314,67,False,"This is the tragedy of the Western response to russian aggression: we knew in advance but did little to prevent it,… https://t.co/rGUDERM1sk","Kyiv, Ukraine",0.0,0.227,0,140,288,0,1,22,5.409090909090909
588,2022-04-04 06:34:17+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'mattia_n', 'name': 'Mattia Nelles', 'id': 311340010, 'id_str': '311340010', 'indices': [3, 12]}]",0,en,288,57314,157,False,"RT @mattia_n: On April 3, during a peaceful rally in Kakhovka, the Russian military abducted at least four and wounded two people, writes t…","Kyiv, Ukraine",0.116,0.12,0,140,288,0,0,24,4.875
589,2022-04-04 06:31:36+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'BuchaMassacre', 'indices': [75, 89]}, {'text': 'MariupolMassacre', 'indices': [96, 113]}]",[],8197,en,288,57314,2058,False,"If the West can't draw a red line, I'll help them. After clear evidence of #BuchaMassacre &amp; #MariupolMassacre, not… https://t.co/84O2WfGqNz","Kyiv, Ukraine",0.238,0.0,1,143,288,2,1,20,6.2
590,2022-04-04 06:04:36+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],485,en,288,57314,202,False,This is beyond my understanding. Seems that Germany still can't figure out what is good and what is bad. Blocked 10… https://t.co/wjy4vvdkZc,"Kyiv, Ukraine",0.105,0.204,0,140,288,0,1,22,5.409090909090909
591,2022-04-04 05:50:24+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'MacaesBruno', 'name': 'Bruno Maçães', 'id': 1480749782, 'id_str': '1480749782', 'indices': [3, 15]}]",0,en,288,57314,338,False,RT @MacaesBruno: If the EU bans Russian gas the Russian economy will be one large crater. There simply is not sufficient infrastructure lin…,"Kyiv, Ukraine",0.0,0.0,0,140,288,0,0,23,5.130434782608695
592,2022-04-04 05:45:12+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'AsamiTerajima', 'name': 'Asami Terajima', 'id': 972491543666987008, 'id_str': '972491543666987008', 'indices': [3, 17]}]",0,en,288,57314,6145,False,"RT @AsamiTerajima: Since Feb. 24, my Ukrainian friend in Amsterdam has been working tirelessly to send as much humanitarian aid to Ukraine.…","Kyiv, Ukraine",0.132,0.0,1,140,288,0,0,22,5.409090909090909
593,2022-04-03 21:37:33+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],788,en,288,57314,215,False,"I can't process russian massacre and atrocities over my peace-loving people. Much more stories are yet to come, man… https://t.co/5lquTT1gWR","Kyiv, Ukraine",0.0,0.0,0,140,288,0,1,20,6.05
594,2022-04-03 20:41:05+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'BuchaMassacre', 'indices': [32, 46]}]","[{'screen_name': 'olex_scherba', 'name': 'olexander scherba🇺🇦', 'id': 163018653, 'id_str': '163018653', 'indices': [3, 16]}]",0,en,288,57314,2825,False,RT @olex_scherba: Everyone says #BuchaMassacre should be investigated. Duly so. Only I ask myself: what are all investigations worth if in…,"Kyiv, Ukraine",0.091,0.0,1,139,288,1,0,21,5.666666666666667
595,2022-04-03 20:29:54+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'xMarynka', 'name': 'Maryna Khromykh', 'id': 44333803, 'id_str': '44333803', 'indices': [3, 12]}]",0,en,288,57314,73,False,RT @xMarynka: russian atrocities stretch far beyond anything imaginable in 21 century. We are seeing proof of the most sadistic methods of…,"Kyiv, Ukraine",0.0,0.0,0,139,288,0,0,22,5.363636363636363
596,2022-04-03 20:16:00+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'DarthPutinKGB', 'name': 'Darth Putin', 'id': 957306920, 'id_str': '957306920', 'indices': [3, 17]}]",0,en,288,57314,167,False,"RT @DarthPutinKGB: Tell us about that whole ""never again"" thing.","Kyiv, Ukraine",0.0,0.0,0,64,288,0,0,10,5.5
597,2022-04-03 20:14:26+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'MaximEristavi', 'name': 'maksym.eristavi 🇺🇦🏳️\u200d🌈', 'id': 19500405, 'id_str': '19500405', 'indices': [3, 17]}]",0,en,288,57314,5068,False,RT @MaximEristavi: some of my family members are now trapped under russian occupation. the stories they share with us are literally the mos…,"Kyiv, Ukraine",0.083,0.128,1,140,288,0,0,23,5.130434782608695
598,2022-04-03 19:23:34+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'c_lindner', 'name': 'Christian Lindner', 'id': 122104353, 'id_str': '122104353', 'indices': [3, 13]}]",175,en,288,57314,57,False,"Mr @c_lindner by ""unprecedented sanctions against russia"" you mean cutting 7 out of 330+ russian banks off the SWIF… https://t.co/wQyLDFCSLO","Kyiv, Ukraine",0.0,0.077,0,140,288,0,1,20,6.05
599,2022-04-03 18:54:49+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Bucha', 'indices': [53, 59]}]",[],605,en,288,57314,392,False,These cars were crushed and shot by russian tanks in #Bucha. The bodies of dead people are still inside https://t.co/jg6Tkp53wl,"Kyiv, Ukraine",0.0,0.283,0,127,288,1,1,20,5.4
600,2022-04-03 18:41:01+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Bucha', 'indices': [31, 37]}]",[],966,en,288,57314,555,False,russians shot a young woman in #Bucha on the first day of their occupation. For no reason: she came outside the gat… https://t.co/QiHjcbTNJl,"Kyiv, Ukraine",0.0,0.095,0,140,288,1,1,23,5.130434782608695
601,2022-04-03 17:47:41+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Chernihiv', 'indices': [0, 10]}]",[],221,en,288,57314,78,False,"#Chernihiv was destroyed by 70%, according to mayor Vladyslav Atroshenko. russian invaders left the region but they… https://t.co/crXRHZ4XWL","Kyiv, Ukraine",0.0,0.11,0,140,288,1,1,18,6.833333333333333
602,2022-04-03 16:37:38+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'olgatokariuk', 'name': 'Olga Tokariuk', 'id': 1359532099, 'id_str': '1359532099', 'indices': [3, 16]}]",0,en,288,57314,6812,False,"RT @olgatokariuk: A haunting image of a woman killed by Russians in Irpin. Keys of her house next to her body, with the EU flag on a keycha…","Kyiv, Ukraine",0.0,0.223,1,140,288,0,0,28,4.035714285714286
603,2022-04-03 13:54:02+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],1797,en,288,57314,737,False,"russians kill us, bomb, shell, &amp; shoot. They burn us alive, rape us, kidnap, &amp; torture. En masse. russians destroy… https://t.co/6R4ZjTRMQf","Kyiv, Ukraine",0.071,0.518,1,147,288,0,1,21,6.0476190476190474
604,2022-04-03 11:16:46+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],851,en,288,57314,343,False,"He had been raping her for a week. Then he said he loved her and wanted to take away to safety.
Liubov refused as s… https://t.co/7WkNbWiTLM","Kyiv, Ukraine",0.193,0.202,0,140,288,0,1,26,4.423076923076923
605,2022-04-03 11:16:46+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],1344,en,288,57314,644,False,"Liubov is 29 yo, she's from Kharkiv. She has lived entire life with her mom, bedridden for the last 3 years. When r… https://t.co/pZKQ8ubCua","Kyiv, Ukraine",0.0,0.0,0,140,288,0,1,24,4.875
606,2022-04-03 10:13:21+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Bucha', 'indices': [23, 29]}]","[{'screen_name': 'AndyVyshnevsky', 'name': 'Andriy Vyshnevsky', 'id': 1188604942438797313, 'id_str': '1188604942438797313', 'indices': [3, 18]}]",0,en,288,57314,102,False,RT @AndyVyshnevsky: In #Bucha a mass grave with over 280 killed civilians was found.Dozens of women and men were killed by a shot to the ba…,"Kyiv, Ukraine",0.0,0.356,0,140,288,1,0,26,4.423076923076923
607,2022-04-03 10:04:31+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'MatthewSlyman', 'name': 'Matthew Slyman', 'id': 65586117, 'id_str': '65586117', 'indices': [0, 14]}]",1,en,288,57314,0,False,"@MatthewSlyman Makes sense, thanks","Kyiv, Ukraine",0.492,0.0,0,34,288,0,0,4,7.75
608,2022-04-03 09:49:09+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'UkrainianVictory', 'indices': [0, 17]}]",[],171,en,288,57314,29,False,#UkrainianVictory Ukrainian military took control over the district of Prypiat city &amp; the section of the state bord… https://t.co/BPVPpgweLo,"Kyiv, Ukraine",0.0,0.0,0,144,288,1,1,19,6.631578947368421
609,2022-04-03 09:42:17+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],194,en,288,57314,57,False,"russians looted Ukrainian houses, stole women lingerie but lost many pieces when retreating. Tell me please that th… https://t.co/aaBWnr2ozW","Kyiv, Ukraine",0.129,0.129,0,140,288,0,1,19,6.421052631578948
610,2022-04-03 07:47:58+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],391,en,288,57314,116,False,It is so convenient for russians to portray themselves as victims of propaganda. Over long years they knew nothing… https://t.co/Jdx2tTeq1j,"Kyiv, Ukraine",0.0,0.193,0,139,288,0,1,20,6.0
611,2022-04-03 07:33:00+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Bucha', 'indices': [51, 57]}, {'text': 'Mariupol', 'indices': [73, 82]}]",[],530,en,288,57314,207,False,You think what can be worse than these photos from #Bucha? Pictures from #Mariupol will capture even more horrifyin… https://t.co/xlaLmOxnz7,"Kyiv, Ukraine",0.0,0.14,0,140,288,2,1,20,6.05
612,2022-04-03 07:15:23+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'calxandr', 'name': 'Chris Alexander 🌻', 'id': 76918775, 'id_str': '76918775', 'indices': [3, 12]}]",0,en,288,57314,12642,False,"RT @calxandr: Mass executions. Mass rape. Starved cities. Deliberate shelling of hospitals, libraries, schools &amp; apartments. Genocide &amp; war…","Kyiv, Ukraine",0.0,0.328,1,148,288,0,0,19,6.842105263157895
613,2022-04-02 22:18:05+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'mattia_n', 'name': 'Mattia Nelles', 'id': 311340010, 'id_str': '311340010', 'indices': [3, 12]}]",0,en,288,57314,584,False,"RT @mattia_n: The Ukrainians have liberated the town of Trostyanets in the Sumy region following a month of Russian occupation.

The occupi…","Kyiv, Ukraine",0.0,0.0,0,140,288,0,0,22,5.363636363636363
614,2022-04-02 20:39:38+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],730,en,288,57314,277,False,Unarmed civilians were massively executed in Kyiv region https://t.co/1PvbsvISrZ,"Kyiv, Ukraine",0.0,0.0,0,80,288,0,1,9,8.0
615,2022-04-02 20:23:19+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],14960,en,288,57314,3504,False,We all know what is happening right now at this very moment in the towns which are still occupied by russians. We'v… https://t.co/00uPEHeKTM,"Kyiv, Ukraine",0.0,0.0,1,140,288,0,1,23,5.130434782608695
616,2022-04-02 20:19:50+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],553,en,288,57314,289,False,2 women and 4 men were shot in the nape. Some have their hands tied behind their backs. This is Motyzhyn in Kyiv ob… https://t.co/yhoWGXU7Ha,"Kyiv, Ukraine",0.0,0.052,0,140,288,0,1,25,4.64
617,2022-04-02 20:09:06+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],2461,en,288,57314,928,False,putin personally arrived in Bucha and executed unarmed civilians? putin rapes children and women? putin bombs resid… https://t.co/fN8RUWfXcj,"Kyiv, Ukraine",0.0,0.222,1,140,288,0,1,18,6.833333333333333
618,2022-04-02 19:51:35+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Chernihiv', 'indices': [90, 100]}]",[],842,en,288,57314,318,False,Oleksiy Antonov was also part of the volunteer column shelled by russians on their way to #Chernihiv on March 30. T… https://t.co/es3v0CaBMf,"Kyiv, Ukraine",0.0,0.0,0,140,288,1,1,22,5.409090909090909
619,2022-04-02 19:33:59+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'DefenceU', 'name': 'Defence of Ukraine', 'id': 630995607, 'id_str': '630995607', 'indices': [3, 12]}]",0,en,288,57314,10842,False,RT @DefenceU: Dead civilians are seen near a highway 20 km outside of Kyiv. Under the blanket are 4-5 dead naked women whom the 🇷🇺 barbaria…,"Kyiv, Ukraine",0.0,0.272,1,140,288,0,0,26,4.423076923076923
620,2022-04-02 18:22:31+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'dkaleniuk', 'name': 'Daria Kaleniuk', 'id': 57937201, 'id_str': '57937201', 'indices': [3, 13]}]",0,en,288,57314,24224,False,RT @dkaleniuk: Read this story till the end. During WWII some children were making diaries from concentration camps &amp; occupied cities by na…,"Kyiv, Ukraine",0.0,0.0,1,144,288,0,0,23,5.304347826086956
621,2022-04-02 18:18:08+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Narovlya', 'indices': [32, 41]}, {'text': 'Belarus', 'indices': [43, 51]}]","[{'screen_name': 'SMatviienko', 'name': 'Matviienko Svitlana', 'id': 2304557889, 'id_str': '2304557889', 'indices': [3, 15]}]",0,en,288,57314,177,False,"RT @SMatviienko: In the town of #Narovlya, #Belarus, 🇷🇺 soldiers withdrawn from Kyiv suburbs launched a street market to sell stuff they ro…","Kyiv, Ukraine",0.067,0.0,0,140,288,2,0,23,5.130434782608695
622,2022-04-02 17:27:59+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'olya_rudenko', 'name': 'Olga Rudenko', 'id': 307562004, 'id_str': '307562004', 'indices': [3, 16]}]",0,en,288,57314,5692,False,"RT @olya_rudenko: My friend is writing: ""My husband's friend, a doctor from Zaporizhzhia, says a group of girls from Mariupol was admitted…","Kyiv, Ukraine",0.262,0.0,1,139,288,0,0,22,5.363636363636363
623,2022-04-02 17:18:43+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],910,en,288,57314,415,False,Everybody should answer for their actions. All those experts who have been advising foreign gov'ts against arming U… https://t.co/VQdOXMGUiz,"Kyiv, Ukraine",0.0,0.0,0,140,288,0,1,19,6.421052631578948
624,2022-04-02 12:48:56+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Irpin', 'indices': [8, 14]}]",[],102,no,288,57314,51,False,More of #Irpin. Pics by Yevhen Prykhodko https://t.co/dbklDCuufU,"Kyiv, Ukraine",0.0,0.0,0,64,288,1,1,8,7.125
625,2022-04-02 12:41:06+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Irpin', 'indices': [0, 6]}, {'text': 'ProtectUАSky', 'indices': [96, 109]}]",[],458,en,288,57314,327,False,"#Irpin in Kyiv suburbs. Killed people on the streets, destruction. This is the cost of inaction #ProtectUАSky… https://t.co/2tbH1jcDXI","Kyiv, Ukraine",0.0,0.405,0,134,288,2,1,18,6.5
626,2022-04-02 12:28:18+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],145,en,288,57314,100,False,"Twitter somehow cut the first part of this video, here it's full https://t.co/8j8bsCzvOD","Kyiv, Ukraine",0.0,0.149,0,88,288,0,1,13,5.846153846153846
627,2022-04-02 12:14:29+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'OKhudetska', 'name': 'Olga Khudetska', 'id': 1039497118451486721, 'id_str': '1039497118451486721', 'indices': [3, 14]}]",0,en,288,57314,262,False,"RT @OKhudetska: Shot civilians in Bucha.

At list two with cuffed hands.","Kyiv, Ukraine",0.0,0.0,0,72,288,0,0,12,5.0
628,2022-04-02 12:09:17+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],196,en,288,57314,124,False,More and more photos and videos are coming from the liberated towns and I still can't believe these atrocities are… https://t.co/moorq2Tr2V,"Kyiv, Ukraine",0.0,0.0,0,139,288,0,1,21,5.666666666666667
629,2022-04-02 11:57:32+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],383,en,288,57314,256,False,Town of Borodyanka in Kyiv region after the russian occupation is in ruins https://t.co/E7Maj544CM,"Kyiv, Ukraine",0.0,0.182,0,98,288,0,1,14,6.071428571428571
630,2022-04-02 10:37:17+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],452,en,288,57314,154,False,Photojournalist Maks Levin was killed while covering russian aggression. His legacy is enormous: through photos he… https://t.co/HW6l1YfAXJ,"Kyiv, Ukraine",0.0,0.309,0,139,288,0,1,17,7.235294117647059
631,2022-04-02 10:03:48+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'PaulNiland', 'name': 'Paul Niland', 'id': 86327801, 'id_str': '86327801', 'indices': [3, 14]}]",0,en,288,57314,140,False,RT @PaulNiland: Mother fuckers.,"Kyiv, Ukraine",0.0,0.565,0,31,288,0,0,4,7.0
632,2022-04-02 09:55:46+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'calxandr', 'name': 'Chris Alexander 🌻', 'id': 76918775, 'id_str': '76918775', 'indices': [0, 9]}, {'screen_name': 'calxandr', 'name': 'Chris Alexander 🌻', 'id': 76918775, 'id_str': '76918775', 'indices': [20, 29]}]",109,en,288,57314,17,False,@calxandr Thank you @calxandr so much for writing this. I am terrified to see how many world leaders are simply afr… https://t.co/hW5Z5RkAi1,"Kyiv, Ukraine",0.098,0.157,0,140,288,0,1,22,5.409090909090909
633,2022-04-02 09:53:11+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'calxandr', 'name': 'Chris Alexander 🌻', 'id': 76918775, 'id_str': '76918775', 'indices': [3, 12]}]",0,en,288,57314,1503,False,"RT @calxandr: Ukraine is blazing a path towards a post-Putin world. To get there, Russia's defeat needs to be decisive, with Ukraine's vict…","Kyiv, Ukraine",0.079,0.126,1,140,288,0,0,23,5.130434782608695
634,2022-04-02 08:56:34+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],118,en,288,57314,43,False,*action means providing Ukraine with all necessary weapons requested by our gov't to implement our right to self-de… https://t.co/yHhoNHDHZd,"Kyiv, Ukraine",0.0,0.139,0,140,288,0,1,19,6.421052631578948
635,2022-04-02 08:56:34+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Mariupol', 'indices': [72, 81]}, {'text': 'Kharkiv', 'indices': [82, 90]}, {'text': 'Chernihiv', 'indices': [91, 101]}, {'text': 'Irpin', 'indices': [102, 108]}, {'text': 'Bucha', 'indices': [109, 115]}]",[],416,en,288,57314,138,False,"The cost of inaction is russian bombing, shelling, &amp; destruction of #Mariupol #Kharkiv #Chernihiv #Irpin #Bucha, to… https://t.co/Yz9iyGjkYc","Kyiv, Ukraine",0.0,0.263,0,144,288,5,1,18,7.055555555555555
636,2022-04-01 21:05:36+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'ViktoriiaUAH', 'name': 'Viktoriia 🇺🇸🇺🇦', 'id': 1038196291753402369, 'id_str': '1038196291753402369', 'indices': [3, 16]}]",0,en,288,57314,18114,False,RT @ViktoriiaUAH: My brother sent this to me. Town of Bucha northwest of Kyiv. The amount of dead citizens on one street alone…I just can’t…,"Kyiv, Ukraine",0.0,0.152,1,140,288,0,0,25,4.64
637,2022-04-01 21:02:29+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Chernigiv', 'indices': [21, 31]}]","[{'screen_name': 'SMatviienko', 'name': 'Matviienko Svitlana', 'id': 2304557889, 'id_str': '2304557889', 'indices': [3, 15]}]",0,en,288,57314,274,False,"RT @SMatviienko: Our #Chernigiv after the terrible month of bloody russia’s war against Ukraine. Photos by my friend Oleksand Lomako, City…","Kyiv, Ukraine",0.106,0.329,0,139,288,1,0,21,5.666666666666667
638,2022-04-01 20:04:54+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'SaveMariupol', 'indices': [0, 13]}, {'text': 'Mariupol', 'indices': [14, 23]}, {'text': 'ProtectUАSky', 'indices': [24, 37]}, {'text': 'UkraineNow', 'indices': [38, 49]}]",[],677,und,288,57314,216,False,#SaveMariupol #Mariupol #ProtectUАSky #UkraineNow https://t.co/n8z8eQns7q,"Kyiv, Ukraine",0.0,0.0,0,73,288,4,1,5,13.8
639,2022-04-01 16:36:54+00:00,Olena Halushka,5888,Board member at @AntAC_ua,"[{'text': 'Mariupol', 'indices': [26, 35]}]",[],244,en,288,57314,122,False,"russia killed 210 kids in #Mariupol alone and 153 children all over Ukraine. 4,3 out of 7,8 million of Ukrainian ki… https://t.co/6FQnhvdOS1","Kyiv, Ukraine",0.0,0.245,0,140,288,1,1,22,5.409090909090909
640,2022-04-01 15:35:42+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'Eburacensis', 'name': 'Robin Peach', 'id': 257411758, 'id_str': '257411758', 'indices': [0, 12]}, {'screen_name': 'ZelenskyyUa', 'name': 'Володимир Зеленський', 'id': 1120633726478823425, 'id_str': '1120633726478823425', 'indices': [13, 25]}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': 3131144855, 'id_str': '3131144855', 'indices': [26, 39]}, {'screen_name': 'BWallaceMP', 'name': 'Rt. Hon Ben Wallace MP', 'id': 143405324, 'id_str': '143405324', 'indices': [40, 51]}]",0,en,288,57314,0,False,@Eburacensis @ZelenskyyUa @BorisJohnson @BWallaceMP UK is indeed a leader in arming Ukraine. Thank you 🙏 I wish oth… https://t.co/JgDQFq0wOZ,"Kyiv, Ukraine",0.271,0.0,0,140,288,0,1,19,6.421052631578948
641,2022-04-01 15:32:02+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],[],7027,en,288,57314,1192,False,I am watching all these videos and photos of people greeting Ukrainian liberators and I'm crying. They lived throug… https://t.co/KN1yyKI0CJ,"Kyiv, Ukraine",0.115,0.137,1,140,288,0,1,20,6.05
642,2022-04-01 15:04:43+00:00,Olena Halushka,5888,Board member at @AntAC_ua,[],"[{'screen_name': 'MaximEristavi', 'name': 'maksym.eristavi 🇺🇦🏳️\u200d🌈', 'id': 19500405, 'id_str': '19500405', 'indices': [3, 17]}]",0,en,288,57314,314,False,RT @MaximEristavi: already tradition in so many cities across ukraine: folks in hadyach kneel in honor of local fighter bohdan parak who sa…,"Kyiv, Ukraine",0.186,0.0,0,140,288,0,0,23,5.130434782608695
